NOC_2016,ER_Code,Low_Wage_2016,Median_Wage_2016,High_Wage_2016,Low_Wage_2020,Median_Wage_2020,High_Wage_2020,Province,NOC_Title_2016
9414,ER4860,22.0,25.0,35.48,20.0,25.0,32.9,Alberta,"concrete, clay and stone forming operators"
9414,ER59,15.0,22.39,30.15,16.5,24.2,32.06,British Columbia,"concrete, clay and stone forming operators"
9414,ER5920,15.0,22.39,30.0,16.75,23.64,32.0,British Columbia,"concrete, clay and stone forming operators"
9415,ER00,18.44,22.4,32.0,16.0,23.0,35.0,National,"inspectors and testers, mineral and metal processing"
9415,ER48,19.1,27.0,45.0,21.0,27.68,37.4,Alberta,"inspectors and testers, mineral and metal processing"
9416,ER00,13.0,18.0,27.75,15.0,19.34,27.88,National,metalworking and forging machine operators
9416,ER13,14.0,18.99,25.0,14.24,21.0,42.0,New Brunswick,metalworking and forging machine operators
9416,ER24,13.5,17.35,23.0,15.0,19.25,27.0,Quebec,metalworking and forging machine operators
9416,ER2420,13.5,17.35,23.0,15.0,19.25,27.0,Quebec,metalworking and forging machine operators
9416,ER2425,13.5,17.35,23.0,17.39,21.25,22.7,Quebec,metalworking and forging machine operators
9416,ER2430,13.5,17.35,23.0,14.0,17.5,20.96,Quebec,metalworking and forging machine operators
9416,ER2435,13.5,17.35,23.0,15.0,20.06,28.0,Quebec,metalworking and forging machine operators
9416,ER2440,12.5,17.0,23.35,15.0,19.25,27.0,Quebec,metalworking and forging machine operators
9416,ER2445,13.5,17.35,23.0,15.0,19.25,27.0,Quebec,metalworking and forging machine operators
9416,ER2450,14.0,19.28,23.62,15.0,19.25,27.0,Quebec,metalworking and forging machine operators
9416,ER35,13.0,18.0,27.5,15.0,19.0,27.4,Ontario,metalworking and forging machine operators
9416,ER3515,13.0,18.0,27.5,15.0,19.0,27.4,Ontario,metalworking and forging machine operators
9416,ER3540,13.8,19.0,27.0,15.0,17.25,26.97,Ontario,metalworking and forging machine operators
9416,ER3550,13.5,21.55,27.0,16.0,21.0,28.56,Ontario,metalworking and forging machine operators
9416,ER3560,13.0,17.85,26.5,16.0,21.0,26.0,Ontario,metalworking and forging machine operators
9416,ER3570,12.5,16.98,27.07,15.5,20.56,29.2,Ontario,metalworking and forging machine operators
9416,ER3580,13.0,18.0,27.5,15.86,18.0,22.0,Ontario,metalworking and forging machine operators
9416,ER3590,13.0,18.0,27.5,21.0,22.0,36.06,Ontario,metalworking and forging machine operators
9416,ER46,15.0,18.4,24.43,14.8,18.4,25.0,Manitoba,metalworking and forging machine operators
9416,ER4650,14.0,18.21,24.43,14.8,17.0,23.0,Manitoba,metalworking and forging machine operators
9416,ER48,19.19,25.38,31.0,16.8,25.0,35.0,Alberta,metalworking and forging machine operators
9416,ER4830,20.0,26.565,46.0,16.8,25.0,35.0,Alberta,metalworking and forging machine operators
9416,ER4860,19.11,25.025,37.13,20.0,25.37,33.69,Alberta,metalworking and forging machine operators
9416,ER59,12.5,18.0,29.0,17.0,25.0,33.5,British Columbia,metalworking and forging machine operators
9416,ER5920,12.5,18.0,29.0,17.0,25.0,33.0,British Columbia,metalworking and forging machine operators
9417,ER00,14.6,21.0,30.0,16.0,21.5,31.0,National,machining tool operators
9417,ER24,14.23,19.33,24.0,17.0,21.0,29.0,Quebec,machining tool operators
9417,ER2425,14.23,19.33,24.0,17.0,21.0,29.0,Quebec,machining tool operators
9417,ER2430,14.23,19.33,24.0,17.0,21.0,29.0,Quebec,machining tool operators
9417,ER2450,12.5,18.675,28.25,17.0,21.0,29.0,Quebec,machining tool operators
9417,ER2455,14.23,19.33,24.0,17.0,21.0,29.0,Quebec,machining tool operators
9417,ER35,15.0,21.0,28.75,17.0,21.5,30.0,Ontario,machining tool operators
9417,ER3540,15.9,19.75,28.0,17.0,21.5,30.0,Ontario,machining tool operators
9417,ER3550,15.0,21.0,28.75,20.45,23.76,31.6,Ontario,machining tool operators
9417,ER3560,15.0,21.0,28.75,20.0,21.48,24.18,Ontario,machining tool operators
9417,ER3570,15.0,21.0,28.75,17.0,21.5,30.0,Ontario,machining tool operators
9417,ER3580,15.0,21.0,28.75,17.0,21.5,30.0,Ontario,machining tool operators
9417,ER46,14.0,17.76,24.0,16.0,22.0,31.85,Manitoba,machining tool operators
9417,ER4650,14.0,16.11,24.0,16.0,22.0,31.85,Manitoba,machining tool operators
9417,ER48,17.25,25.0,35.0,20.0,27.69,42.0,Alberta,machining tool operators
9417,ER4830,17.25,25.0,35.0,20.0,27.69,42.0,Alberta,machining tool operators
9417,ER4860,17.25,25.0,35.0,21.0,27.69,35.66,Alberta,machining tool operators
9417,ER59,14.99,20.395,30.0,16.0,20.0,37.5,British Columbia,machining tool operators
9417,ER5920,14.125,20.225,30.035,16.0,20.0,37.5,British Columbia,machining tool operators
9418,ER00,12.28,17.0,26.0,15.0,19.99,30.77,National,other metal products machine operators
9418,ER24,12.15,18.58,24.13,13.35,16.25,21.0,Quebec,other metal products machine operators
9418,ER2425,12.15,18.58,24.13,16.0,16.0,21.0,Quebec,other metal products machine operators
9418,ER2455,12.15,18.58,24.13,13.35,16.25,21.0,Quebec,other metal products machine operators
9418,ER35,12.0,17.0,26.0,15.5,20.0,33.65,Ontario,other metal products machine operators
9418,ER3530,11.75,16.19,25.34,15.0,21.0,35.0,Ontario,other metal products machine operators
9418,ER3540,12.85,17.0,26.0,15.0,18.0,25.0,Ontario,other metal products machine operators
9418,ER3560,14.0,20.4,27.0,16.25,20.0,30.0,Ontario,other metal products machine operators
9418,ER3570,11.4,17.0,25.0,17.25,22.0,35.0,Ontario,other metal products machine operators
9418,ER48,15.0,21.0,30.75,17.0,19.0,33.9,Alberta,other metal products machine operators
9418,ER4830,14.45,19.185,31.0,17.0,18.0,26.0,Alberta,other metal products machine operators
9421,ER00,12.79,19.25,32.0,14.0,22.5,34.0,National,chemical plant machine operators
9421,ER24,13.5,20.73,30.0,13.1,23.3,34.0,Quebec,chemical plant machine operators
9421,ER2435,13.5,20.73,30.0,13.1,23.3,34.0,Quebec,chemical plant machine operators
9421,ER35,12.0,18.75,30.0,14.25,22.0,30.0,Ontario,chemical plant machine operators
9421,ER3530,11.4,17.79,27.78,14.25,22.0,30.0,Ontario,chemical plant machine operators
9421,ER3540,12.0,18.75,30.0,14.25,21.63,30.0,Ontario,chemical plant machine operators
9421,ER3570,12.0,18.75,30.0,14.25,26.0,47.12,Ontario,chemical plant machine operators
9421,ER46,13.5,17.0,24.0,12.0,18.64,26.6,Manitoba,chemical plant machine operators
9421,ER4650,13.0,16.0,23.83,12.0,18.0,26.6,Manitoba,chemical plant machine operators
9421,ER48,16.0,27.89,41.28,22.5,30.0,48.32,Alberta,chemical plant machine operators
9421,ER4860,16.0,28.0,41.28,22.0,30.0,36.95,Alberta,chemical plant machine operators
9421,ER4870,18.0,24.72,31.36,22.5,30.0,48.32,Alberta,chemical plant machine operators
9422,ER00,11.0,17.0,27.0,14.0,19.0,25.75,National,plastics processing machine operators
9422,ER12,13.0,17.0,20.03,14.0,19.19,26.2,Nova Scotia,plastics processing machine operators
9422,ER13,13.0,17.0,20.03,13.0,17.0,26.2,New Brunswick,plastics processing machine operators
9422,ER24,10.75,15.73,22.0,13.1,19.0,23.5,Quebec,plastics processing machine operators
9422,ER2425,10.75,15.73,22.0,14.5,20.0,23.38,Quebec,plastics processing machine operators
9422,ER2430,10.75,15.73,22.0,13.1,19.0,23.5,Quebec,plastics processing machine operators
9422,ER2433,10.75,15.73,22.0,13.1,19.0,23.5,Quebec,plastics processing machine operators
9422,ER2440,10.75,15.73,22.0,13.1,19.0,23.5,Quebec,plastics processing machine operators
9422,ER2450,10.75,15.73,22.0,13.1,19.0,23.5,Quebec,plastics processing machine operators
9422,ER35,11.5,18.0,27.0,14.25,19.18,25.75,Ontario,plastics processing machine operators
9422,ER3515,11.5,18.0,27.0,14.25,19.18,25.75,Ontario,plastics processing machine operators
9422,ER3520,11.5,18.0,27.0,14.25,19.18,25.75,Ontario,plastics processing machine operators
9422,ER3530,11.4,16.0,27.0,14.25,17.0,22.0,Ontario,plastics processing machine operators
9422,ER3540,12.5,19.0,23.0,14.25,20.0,26.65,Ontario,plastics processing machine operators
9422,ER3550,11.5,18.0,27.0,15.0,20.0,28.0,Ontario,plastics processing machine operators
9422,ER3560,11.5,18.0,27.0,14.25,19.18,25.75,Ontario,plastics processing machine operators
9422,ER46,11.9,17.8,30.0,12.79,16.5,25.0,Manitoba,plastics processing machine operators
9422,ER4650,11.9,18.7,30.0,12.5,16.5,25.0,Manitoba,plastics processing machine operators
9422,ER48,14.0,19.5,44.4,16.5,20.12,43.27,Alberta,plastics processing machine operators
9422,ER4830,14.0,19.5,44.4,16.5,20.12,43.27,Alberta,plastics processing machine operators
9423,ER00,13.0,20.0,27.89,15.0,21.0,30.0,National,rubber processing machine operators and related workers
9423,ER12,14.0,24.04,29.5,14.0,25.0,31.3,Nova Scotia,rubber processing machine operators and related workers
9423,ER1220,14.0,24.04,29.5,14.0,25.0,31.3,Nova Scotia,rubber processing machine operators and related workers
9423,ER1230,15.0,24.04,28.0,14.0,25.0,31.3,Nova Scotia,rubber processing machine operators and related workers
9423,ER1240,19.54,26.0,29.5,14.0,25.0,32.85,Nova Scotia,rubber processing machine operators and related workers
9423,ER24,11.44,19.0,26.0,13.95,20.0,27.05,Quebec,rubber processing machine operators and related workers
9423,ER2435,11.44,19.0,26.0,13.95,20.0,27.05,Quebec,rubber processing machine operators and related workers
9423,ER35,13.7,18.85,25.6,17.0,21.97,35.64,Ontario,rubber processing machine operators and related workers
9423,ER3540,13.7,18.85,25.6,17.0,21.97,35.64,Ontario,rubber processing machine operators and related workers
9423,ER3550,13.7,18.85,25.6,17.0,21.97,35.64,Ontario,rubber processing machine operators and related workers
9423,ER3560,13.7,18.85,25.6,17.0,21.97,35.64,Ontario,rubber processing machine operators and related workers
9423,ER3570,13.7,18.85,25.6,18.49,20.4,22.5,Ontario,rubber processing machine operators and related workers
9423,ER59,13.71,18.615,29.47,18.0,21.79,27.5,British Columbia,rubber processing machine operators and related workers
9423,ER5920,13.0,18.942683,27.71,18.0,21.79,27.5,British Columbia,rubber processing machine operators and related workers
9431,ER00,14.0,23.0,30.5,15.0,24.43,33.28,National,sawmill machine operators
9431,ER12,12.0,17.0,21.5,15.0,17.73,23.57,Nova Scotia,sawmill machine operators
9431,ER13,13.45,17.0,21.64,15.0,17.73,23.57,New Brunswick,sawmill machine operators
9431,ER1310,14.5,16.5,20.34,15.0,17.73,23.57,New Brunswick,sawmill machine operators
9431,ER1350,12.67,18.5,23.4,15.0,18.0,23.0,New Brunswick,sawmill machine operators
9431,ER24,12.0,18.0,26.1,15.0,21.8,26.5,Quebec,sawmill machine operators
9431,ER2415,13.0,17.95,21.41,15.0,21.8,26.5,Quebec,sawmill machine operators
9431,ER2425,12.0,18.0,26.1,13.1,21.0,27.5,Quebec,sawmill machine operators
9431,ER2433,12.0,18.0,26.1,15.0,21.8,26.5,Quebec,sawmill machine operators
9431,ER2465,18.5,22.61,24.0,20.0,24.0,25.9,Quebec,sawmill machine operators
9431,ER2470,12.0,18.0,26.1,15.0,21.8,26.5,Quebec,sawmill machine operators
9431,ER35,13.0,18.2,25.09,15.0,24.0,27.69,Ontario,sawmill machine operators
9431,ER3590,15.0,23.065,25.65,14.25,25.0,27.0,Ontario,sawmill machine operators
9431,ER48,22.0,26.6,30.72,24.04,29.0,33.81,Alberta,sawmill machine operators
9431,ER4840,22.0,26.6,30.72,24.0,29.0,35.0,Alberta,sawmill machine operators
9431,ER4870,24.17,26.6,30.72,24.0,29.0,35.0,Alberta,sawmill machine operators
9431,ER59,17.75,27.35,32.5,15.0,29.0,38.0,British Columbia,sawmill machine operators
9431,ER5920,17.75,27.35,32.5,14.6,25.0,36.0,British Columbia,sawmill machine operators
9431,ER5930,17.75,27.35,32.5,15.0,29.0,38.0,British Columbia,sawmill machine operators
9431,ER5950,17.75,27.35,32.5,19.4,30.0,34.0,British Columbia,sawmill machine operators
9431,ER5970,17.75,27.35,32.5,20.0,30.81,36.0,British Columbia,sawmill machine operators
9432,ER00,20.19,28.85,33.08,14.0,29.0,43.0,National,pulp mill machine operators
9432,ER24,16.11,25.405,32.198218,14.0,26.5,36.0,Quebec,pulp mill machine operators
9432,ER2470,20.0,26.25,30.6,14.0,26.5,36.0,Quebec,pulp mill machine operators
9432,ER59,20.5,28.0,32.64,25.0,34.0,43.0,British Columbia,pulp mill machine operators
9432,ER5950,20.5,28.0,32.64,33.0,34.54,39.8,British Columbia,pulp mill machine operators
9433,ER00,15.0,26.0,34.72,16.0,28.0,40.0,National,papermaking and finishing machine operators
9433,ER24,21.0,28.0,35.0,16.0,30.0,38.0,Quebec,papermaking and finishing machine operators
9434,ER00,13.4,20.78,29.53,15.0,20.8,31.85,National,other wood processing machine operators
9434,ER24,14.0,20.78,24.5,15.0,21.5,26.48,Quebec,other wood processing machine operators
9434,ER2415,14.0,20.78,24.5,15.0,21.5,26.48,Quebec,other wood processing machine operators
9434,ER2435,14.0,20.78,24.5,15.0,21.5,26.48,Quebec,other wood processing machine operators
9434,ER48,20.0,27.0,31.45,18.0,29.13,29.5,Alberta,other wood processing machine operators
9434,ER4870,21.75,27.0,31.45,18.0,29.13,29.5,Alberta,other wood processing machine operators
9435,ER00,12.0,20.0,28.0,13.5,24.43,31.5,National,paper converting machine operators
9435,ER13,16.0,20.55,30.0,14.5,22.53,32.8,New Brunswick,paper converting machine operators
9435,ER24,12.0,18.54,26.95,13.1,19.5,28.0,Quebec,paper converting machine operators
9435,ER2433,12.0,18.54,26.95,13.1,19.5,28.0,Quebec,paper converting machine operators
9435,ER2435,12.0,18.54,26.95,13.1,19.5,28.0,Quebec,paper converting machine operators
9435,ER2470,12.0,18.54,26.95,13.1,19.5,28.0,Quebec,paper converting machine operators
9435,ER35,11.54,20.15,27.0,17.0,24.43,31.5,Ontario,paper converting machine operators
9435,ER3515,11.54,20.15,27.0,17.0,24.43,31.5,Ontario,paper converting machine operators
9435,ER3530,11.54,19.0,25.0,17.0,24.43,31.5,Ontario,paper converting machine operators
9435,ER3540,11.54,20.15,27.0,17.0,24.43,31.5,Ontario,paper converting machine operators
9436,ER00,14.0,21.34,32.0,14.5,21.4,33.65,National,lumber graders and other wood processing inspectors and graders
9436,ER13,13.5,16.5,20.0,18.0,20.67,28.21,New Brunswick,lumber graders and other wood processing inspectors and graders
9436,ER24,12.88,20.35,26.0,13.1,20.0,28.99,Quebec,lumber graders and other wood processing inspectors and graders
9436,ER2425,12.88,20.35,26.0,13.1,19.23,25.07,Quebec,lumber graders and other wood processing inspectors and graders
9436,ER48,16.97,25.0,34.97,24.99,34.95,36.12,Alberta,lumber graders and other wood processing inspectors and graders
9436,ER4870,16.97,25.0,34.97,22.5,34.95,36.12,Alberta,lumber graders and other wood processing inspectors and graders
9437,ER00,11.5,16.0,22.0,14.0,20.0,30.0,National,woodworking machine operators
9437,ER13,12.0,16.5,20.75,13.33,17.0,29.0,New Brunswick,woodworking machine operators
9437,ER1310,14.49,17.02,21.84,13.33,17.0,29.0,New Brunswick,woodworking machine operators
9437,ER1320,11.0,14.775,18.2,13.33,17.0,29.0,New Brunswick,woodworking machine operators
9437,ER24,11.5,16.5,21.0,13.1,19.0,24.2,Quebec,woodworking machine operators
9437,ER2415,11.5,15.5,19.79,13.1,19.0,24.2,Quebec,woodworking machine operators
9437,ER2420,11.5,16.5,21.0,13.1,19.0,24.2,Quebec,woodworking machine operators
9437,ER2425,11.5,16.5,21.0,15.0,17.94,24.0,Quebec,woodworking machine operators
9437,ER2430,12.0,14.25,18.8,13.1,19.0,24.2,Quebec,woodworking machine operators
9437,ER2433,11.5,16.5,21.0,13.1,19.0,24.2,Quebec,woodworking machine operators
9437,ER2435,11.5,16.5,21.0,13.1,19.0,24.2,Quebec,woodworking machine operators
9437,ER2440,11.5,16.5,21.0,13.1,19.0,24.2,Quebec,woodworking machine operators
9437,ER2455,12.0,15.0,22.5,13.1,19.0,24.2,Quebec,woodworking machine operators
9437,ER2470,11.0,14.39,17.99,13.1,19.0,24.2,Quebec,woodworking machine operators
9437,ER35,11.4,14.0,24.0,15.0,18.5,27.0,Ontario,woodworking machine operators
9437,ER3510,11.4,14.0,24.0,15.0,18.5,27.0,Ontario,woodworking machine operators
9437,ER3530,11.4,14.0,15.0,15.0,18.5,27.0,Ontario,woodworking machine operators
9437,ER3540,11.4,14.0,24.0,15.0,18.5,27.0,Ontario,woodworking machine operators
9437,ER3550,11.5,15.0,20.93,15.0,18.5,27.0,Ontario,woodworking machine operators
9437,ER3560,12.5,14.935,19.35,15.0,18.5,27.0,Ontario,woodworking machine operators
9437,ER46,11.5,15.0,21.0,14.0,19.0,24.0,Manitoba,woodworking machine operators
9437,ER4650,11.5,14.5,20.4,14.0,19.0,24.0,Manitoba,woodworking machine operators
9437,ER48,18.7,19.58,28.85,18.13,21.0,25.13,Alberta,woodworking machine operators
9437,ER4830,16.0,19.0,26.28,18.13,21.0,25.13,Alberta,woodworking machine operators
9437,ER59,13.0,19.0,28.68,15.0,21.0,31.51,British Columbia,woodworking machine operators
9437,ER5920,12.0,18.0,27.15,14.6,19.01,29.57,British Columbia,woodworking machine operators
9441,ER00,12.0,16.0,25.0,12.75,15.5,22.72,National,"textile fibre and yarn, hide and pelt processing machine operators and workers"
9441,ER24,12.5,16.17,24.0,13.1,16.6,22.72,Quebec,"textile fibre and yarn, hide and pelt processing machine operators and workers"
9441,ER2425,13.0,16.17,20.0,15.25,18.27,21.34,Quebec,"textile fibre and yarn, hide and pelt processing machine operators and workers"
9441,ER2430,12.5,16.17,24.0,13.1,16.6,22.72,Quebec,"textile fibre and yarn, hide and pelt processing machine operators and workers"
9441,ER2435,12.5,16.17,24.0,13.1,16.6,22.72,Quebec,"textile fibre and yarn, hide and pelt processing machine operators and workers"
9441,ER2440,12.5,16.17,24.0,13.1,14.0,19.8,Quebec,"textile fibre and yarn, hide and pelt processing machine operators and workers"
9441,ER35,12.0,16.13,25.0,14.25,15.0,25.3,Ontario,"textile fibre and yarn, hide and pelt processing machine operators and workers"
9441,ER3530,12.0,16.13,25.0,14.25,16.0,20.5,Ontario,"textile fibre and yarn, hide and pelt processing machine operators and workers"
9441,ER3540,13.6,16.0,20.6,14.25,15.0,25.3,Ontario,"textile fibre and yarn, hide and pelt processing machine operators and workers"
9441,ER3550,11.4,15.7,24.35,14.25,15.0,25.3,Ontario,"textile fibre and yarn, hide and pelt processing machine operators and workers"
9441,ER48,13.0,18.12,28.0,15.0,17.5,20.0,Alberta,"textile fibre and yarn, hide and pelt processing machine operators and workers"
9441,ER59,11.59,16.625,25.0,14.6,17.9,24.56,British Columbia,"textile fibre and yarn, hide and pelt processing machine operators and workers"
9441,ER5920,11.5,16.25,24.0,14.6,17.9,24.56,British Columbia,"textile fibre and yarn, hide and pelt processing machine operators and workers"
9442,ER00,11.0,13.0,23.0,13.0,16.0,20.82,National,"weavers, knitters and other fabric making occupations"
9442,ER24,10.75,14.0,22.0,13.1,16.41,23.16,Quebec,"weavers, knitters and other fabric making occupations"
9442,ER2435,10.9,16.165,19.25,13.1,16.41,23.16,Quebec,"weavers, knitters and other fabric making occupations"
9442,ER35,11.4,13.5,18.0,14.25,15.99,19.81,Ontario,"weavers, knitters and other fabric making occupations"
9442,ER3530,11.4,13.0,17.0,14.25,15.99,19.81,Ontario,"weavers, knitters and other fabric making occupations"
9442,ER3540,13.1,16.21,19.36,14.25,15.99,19.81,Ontario,"weavers, knitters and other fabric making occupations"
9445,ER00,10.5,13.67,18.0,13.0,16.25,21.66,National,"fabric, fur and leather cutters"
9445,ER24,10.75,15.3,22.0,13.1,16.0,21.34,Quebec,"fabric, fur and leather cutters"
9445,ER2440,10.75,15.0,20.05,13.1,16.0,21.0,Quebec,"fabric, fur and leather cutters"
9445,ER35,11.4,13.982576,20.0,14.25,16.85,22.0,Ontario,"fabric, fur and leather cutters"
9445,ER3530,11.4,13.5,19.177498,14.25,17.0,21.75,Ontario,"fabric, fur and leather cutters"
9446,ER00,10.5,12.75,20.0,11.75,14.62,21.63,National,industrial sewing machine operators
9446,ER12,10.7,12.0,16.0,12.55,15.0,20.0,Nova Scotia,industrial sewing machine operators
9446,ER1220,10.7,12.0,16.0,12.55,15.0,20.0,Nova Scotia,industrial sewing machine operators
9446,ER24,10.75,13.2,21.0,13.1,13.1,22.3,Quebec,industrial sewing machine operators
9446,ER2430,10.75,13.2,21.0,13.1,13.1,16.0,Quebec,industrial sewing machine operators
9446,ER2435,10.75,13.2,21.0,13.1,13.1,22.3,Quebec,industrial sewing machine operators
9446,ER2440,10.75,11.75,21.0,13.1,13.1,27.21,Quebec,industrial sewing machine operators
9446,ER2445,10.75,12.0,16.5,13.1,13.1,22.3,Quebec,industrial sewing machine operators
9446,ER2470,10.75,13.2,21.0,13.1,13.1,22.3,Quebec,industrial sewing machine operators
9446,ER2475,10.75,13.2,21.0,13.1,13.1,22.3,Quebec,industrial sewing machine operators
9446,ER35,11.4,12.24,18.7,14.25,15.0,21.63,Ontario,industrial sewing machine operators
9446,ER3510,11.4,12.24,18.7,14.25,15.0,21.63,Ontario,industrial sewing machine operators
9446,ER3530,11.4,12.0,18.0,14.25,15.0,23.0,Ontario,industrial sewing machine operators
9446,ER3540,11.4,12.24,18.7,14.25,15.0,21.63,Ontario,industrial sewing machine operators
9446,ER3550,11.4,12.24,18.7,14.25,15.0,21.63,Ontario,industrial sewing machine operators
9446,ER46,11.0,11.0,16.0,11.9,11.9,16.75,Manitoba,industrial sewing machine operators
9446,ER4650,11.0,11.2,16.0,11.9,11.9,17.0,Manitoba,industrial sewing machine operators
9446,ER48,12.2,16.75,23.11,15.0,15.0,22.0,Alberta,industrial sewing machine operators
9446,ER4830,12.2,16.75,23.11,15.0,15.0,22.0,Alberta,industrial sewing machine operators
9446,ER59,10.85,13.0,21.0,14.6,16.0,21.63,British Columbia,industrial sewing machine operators
9446,ER5920,10.85,13.0,21.0,14.6,16.0,21.63,British Columbia,industrial sewing machine operators
9447,ER00,10.6,12.0,18.69,12.0,14.43,21.0,National,"inspectors and graders, textile, fabric, fur and leather products manufacturing"
9447,ER24,10.75,14.0,26.44,13.1,14.67,21.85,Quebec,"inspectors and graders, textile, fabric, fur and leather products manufacturing"
9447,ER2435,10.75,14.0,26.44,13.1,14.67,21.85,Quebec,"inspectors and graders, textile, fabric, fur and leather products manufacturing"
9447,ER2440,10.75,14.0,26.44,13.1,14.67,21.85,Quebec,"inspectors and graders, textile, fabric, fur and leather products manufacturing"
9447,ER2445,10.75,14.0,26.44,13.1,14.67,21.85,Quebec,"inspectors and graders, textile, fabric, fur and leather products manufacturing"
9447,ER35,11.4,11.4,16.0,14.25,14.5,20.55,Ontario,"inspectors and graders, textile, fabric, fur and leather products manufacturing"
9447,ER3530,11.4,11.4,14.0,14.25,14.25,19.3,Ontario,"inspectors and graders, textile, fabric, fur and leather products manufacturing"
9461,ER00,12.0,18.0,26.74,13.85,18.5,29.0,National,"process control and machine operators, food, beverage and associated products processing"
9461,ER10,12.0,23.0,34.0,12.15,18.0,28.0,Newfoundland and Labrador,"process control and machine operators, food, beverage and associated products processing"
9461,ER1010,17.5,25.0,34.0,12.15,18.0,28.0,Newfoundland and Labrador,"process control and machine operators, food, beverage and associated products processing"
9461,ER1110,11.12,17.66,19.75,13.0,17.25,22.0,Prince Edward Island,"process control and machine operators, food, beverage and associated products processing"
9461,ER12,11.8,19.0,27.0,12.55,14.0,22.0,Nova Scotia,"process control and machine operators, food, beverage and associated products processing"
9461,ER1220,11.8,19.0,27.0,12.55,14.0,18.0,Nova Scotia,"process control and machine operators, food, beverage and associated products processing"
9461,ER1230,11.8,19.0,27.0,12.55,14.0,22.0,Nova Scotia,"process control and machine operators, food, beverage and associated products processing"
9461,ER13,10.65,15.0,20.0,11.7,15.05,21.0,New Brunswick,"process control and machine operators, food, beverage and associated products processing"
9461,ER1350,10.65,15.0,20.0,11.7,16.5,21.0,New Brunswick,"process control and machine operators, food, beverage and associated products processing"
9461,ER24,11.75,18.0,26.03,13.1,18.5,29.0,Quebec,"process control and machine operators, food, beverage and associated products processing"
9461,ER2420,11.75,18.0,26.03,13.1,18.5,29.0,Quebec,"process control and machine operators, food, beverage and associated products processing"
9461,ER2425,11.75,18.0,26.03,13.1,20.5,50.0,Quebec,"process control and machine operators, food, beverage and associated products processing"
9461,ER2433,11.75,18.0,26.03,13.1,18.5,29.0,Quebec,"process control and machine operators, food, beverage and associated products processing"
9461,ER2435,12.0,18.4,26.03,16.5,21.5,32.0,Quebec,"process control and machine operators, food, beverage and associated products processing"
9461,ER2440,11.2,15.71,26.0,13.1,18.5,29.0,Quebec,"process control and machine operators, food, beverage and associated products processing"
9461,ER2445,11.75,18.0,26.03,13.1,18.3,22.78,Quebec,"process control and machine operators, food, beverage and associated products processing"
9461,ER2450,11.75,18.0,26.03,14.0,20.0,27.0,Quebec,"process control and machine operators, food, beverage and associated products processing"
9461,ER2475,11.75,18.0,26.03,13.1,16.15,24.0,Quebec,"process control and machine operators, food, beverage and associated products processing"
9461,ER35,12.0,18.0,26.0,14.25,18.52,28.03,Ontario,"process control and machine operators, food, beverage and associated products processing"
9461,ER3515,12.0,18.0,26.0,14.25,18.52,28.03,Ontario,"process control and machine operators, food, beverage and associated products processing"
9461,ER3530,12.0,17.5,26.0,14.25,18.0,26.0,Ontario,"process control and machine operators, food, beverage and associated products processing"
9461,ER3540,12.0,16.0,22.0,14.5,20.0,30.32,Ontario,"process control and machine operators, food, beverage and associated products processing"
9461,ER3550,12.0,17.55,24.0,14.25,20.0,25.5,Ontario,"process control and machine operators, food, beverage and associated products processing"
9461,ER3560,15.5,19.75,26.0,14.25,18.7,26.0,Ontario,"process control and machine operators, food, beverage and associated products processing"
9461,ER3580,12.0,17.23,23.1,14.25,18.52,28.03,Ontario,"process control and machine operators, food, beverage and associated products processing"
9461,ER46,12.0,17.15,24.0,13.0,17.0,25.48,Manitoba,"process control and machine operators, food, beverage and associated products processing"
9461,ER4630,12.0,17.15,24.0,13.0,17.0,25.48,Manitoba,"process control and machine operators, food, beverage and associated products processing"
9461,ER4650,11.5,17.0,23.0,13.0,17.0,21.0,Manitoba,"process control and machine operators, food, beverage and associated products processing"
9461,ER47,12.0,20.35,30.0,12.25,24.04,36.0,Saskatchewan,"process control and machine operators, food, beverage and associated products processing"
9461,ER4730,12.0,22.0,30.0,13.0,26.6,36.0,Saskatchewan,"process control and machine operators, food, beverage and associated products processing"
9461,ER48,12.25,21.0,36.0,17.0,23.0,34.79,Alberta,"process control and machine operators, food, beverage and associated products processing"
9461,ER4810,12.25,21.0,36.0,18.0,23.79,30.0,Alberta,"process control and machine operators, food, beverage and associated products processing"
9461,ER4820,12.25,21.0,36.0,17.0,23.0,34.79,Alberta,"process control and machine operators, food, beverage and associated products processing"
9461,ER4830,12.25,21.0,36.0,15.0,22.89,41.0,Alberta,"process control and machine operators, food, beverage and associated products processing"
9461,ER4860,12.25,21.0,36.0,17.5,23.4,29.0,Alberta,"process control and machine operators, food, beverage and associated products processing"
9461,ER59,11.25,17.0,26.0,14.6,17.0,27.0,British Columbia,"process control and machine operators, food, beverage and associated products processing"
9461,ER5920,11.0,17.0,28.0,14.6,16.17,26.15,British Columbia,"process control and machine operators, food, beverage and associated products processing"
9462,ER00,13.0,17.75,22.0,14.88,19.43,23.0,National,"industrial butchers and meat cutters, poultry preparers and related workers"
9462,ER10,12.0,17.28,19.15,13.0,19.45,20.87,Newfoundland and Labrador,"industrial butchers and meat cutters, poultry preparers and related workers"
9462,ER24,12.26,17.5,19.95,14.5,19.8,21.5,Quebec,"industrial butchers and meat cutters, poultry preparers and related workers"
